logFC,logCPM,LR,PValue,FDR,Sig,Dir,Sig_Dir,Treat,sample
-0.8828610032458016,3.535921932678394,1.1319015449638297,0.2873700991178486,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-1394898
0.6468594469026255,2.5297988886988185,0.5646777188643384,0.4523816344561306,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-1547364
-0.24170207410403954,2.538225758023066,1.2137983060735773e-9,0.9999722020144435,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-1547384
-0.24170207410403954,2.538225758023066,1.2137983060735773e-9,0.9999722020144435,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-1547387
-0.24170207410403954,2.538225758023066,1.2137983060735773e-9,0.9999722020144435,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-1547416
-0.9381122571655799,2.538225758023066,0.8329565224529485,0.3614190105933745,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-1547427
0.8261698058854727,2.538225758023066,2.2267528455271335,0.13563864315420077,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-1547433
0.46390725937865057,2.7800173964531805,0.3615626748133156,0.547639644247353,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-1604594
-0.8224965313592132,2.7730102727330954,0.8349202800139892,0.36085362640175267,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-1604605
1.2940156303990955,2.769346249490288,2.0835947803959183,0.14888917657377884,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-1604615
-0.5403393554230829,2.7730102727330954,0.3001838855144121,0.5837671640424084,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-1604635
0.07705155335274694,2.7730102727330954,0.006651094304910288,0.9350011900232903,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-1604645
-0.9376821182399335,2.7829221189376128,1.4328110205745794,0.23130622577649398,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-1604648
-1.6255132713427527,3.063140022507748,2.077647140469506,0.14947041935623412,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-1754825
-0.5842185862513479,3.0220857724646595,-7.784124264823963e-9,1,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-1754888
-0.32744094527177725,3.0568522494484145,-4.0109608967785925e-9,1,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-1754895
-1.5065742852844293,3.124645906202498,1.9488841863679092,0.16270714102498507,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-1754937
-0.551849650813913,3.3941709884560924,0.2781800987173977,0.5978965328754291,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-1755319
-0.10758038888610504,3.3946971661617074,2.265553461012341e-9,0.9999620224259919,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-1755389
-0.10667210382071718,3.395223227535096,2.2748802783579496e-9,0.999961944333354,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-1755433
-0.4556345489348386,3.6727353610557323,0.27841045551888044,0.5977449580254238,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-1755453
-0.5426724746015971,3.5906216250001615,0.34556033933686336,0.5566371381712926,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-1865346
-1.0371882020782255,3.3867304468075767,2.419839717222382e-8,0.9998758824026369,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-1865379
0.004815885246898647,3.3867304468075767,-1.6793010474604253e-11,1,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-1865406
-0.4925700984426709,3.3867304468075767,0.1623268600142178,0.6870232064564258,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-1865414
0.004815885246898647,3.3867304468075767,-1.6793010474604253e-11,1,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-1865437
0.004815885246898647,3.3867304468075767,-1.6793010474604253e-11,1,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-1865451
1.3011288843697844,3.3935712215342813,1.9670537848476606,0.16076093363827265,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-1865468
-1.0878204185457694,2.572031041733175,1.1635088516309633,0.28073902238015674,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-1906864
-1.0355998589053363,2.578485420318953,2.6131621770448126,0.10598024457283617,0.9844203197872612,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-1906870
0.010089097082918642,2.578485420318953,-4.0083910448591105e-10,1,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-1906880
0.010089097082918642,2.578485420318953,-4.0083910448591105e-10,1,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-1906891
0.010089097082918642,2.578485420318953,-4.0083910448591105e-10,1,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-1906895
-0.5185296742088831,2.578485420318953,0.27797222195668425,0.598033384723219,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-1906931
-1.298715941431731,2.7776212399016007,1.7092434451534144e-8,0.9998956861386595,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-1921212
0.09471755980261119,3.1156762399551754,0.011766814736642317,0.9136189503995672,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-1960082
-0.09722999919961013,3.0921934518726757,-4.846706738956952e-10,1,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-1960088
-0.09722999919961013,3.0921934518726757,-4.846706738956952e-10,1,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-1960092
0.15519774736665226,3.0921934518726757,0.026765333548322445,0.8700451459114785,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-1960153
1.188509093392637,3.4763336651929366,1.79536492048479,0.1802738649739506,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-2305030
0.9842954543390746,3.494032319370868,0.9029144148432087,0.34200144961189666,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-2305102
0.35497282459369445,3.4988342023183767,0.04879817013572785,0.8251679002577412,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-2305142
1.7232532216168404,3.4877987682216567,3.101175923818447,0.0782357636087983,0.9417611715890958,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-2305161
0.37759301077102597,3.0316329923578578,7.499145594636047e-5,0.9930905969689962,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-2328813
-0.17669080371680637,3.0385706427945944,0.86549422301588,0.3522057258661705,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-2328842
1.7000713721365142,3.0280038644216125,1.736323177084627,0.18760537965328436,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-2328846
0.14696032660545089,3.033180447791923,0.37083845924491676,0.5425475904043805,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-2328858
0.8767653090332534,3.033180447791923,3.118738301418599e-8,0.999859093987109,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-2328873
0.49376202004858455,3.0292285749368943,4.5632115102918594e-8,0.9998295584959948,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-2328881
-0.3499313834023753,3.0476929250031706,0.34234859914889615,0.5584766929747527,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-2328885
-2.3274619440216595,2.658759630796869,4.901070776894496,0.026840047986907336,0.7376140616464416,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-2371914
0.7020175222419743,2.4001066484640994,0.5437824942260434,0.46086935186695976,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-2886217
-0.2561185444404434,2.3871544068279156,-7.750470354678805e-10,1,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-2886248
-0.2863248094391869,2.395836818720347,-1.0564726429791215e-9,1,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-2886267
0.8797811928141763,2.394448614602737,0.8626680102825262,0.35299314341944155,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-2886296
-1.7447066548337322,2.760023427944735,2.815610547422388,0.09335137186728026,0.9627033356668372,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-3361688
0.18743959282360328,2.752593403117577,2.9629084719321046e-9,0.9999565690649987,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-3361740
0.18743959282360328,2.752593403117577,2.9629084719321046e-9,0.9999565690649987,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-3361764
0.20793691343594545,2.7459373053420597,3.2719966409601575e-9,0.9999543599106653,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-3361768
0.18743959282360328,2.752593403117577,2.9629084719321046e-9,0.9999565690649987,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-3361771
-0.3344207384317171,2.7486914218985987,0.10894127675396437,0.7413527113694387,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-3361777
-0.15915449879399102,2.6918984113041544,2.042793938846525,0.1529285340772969,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-3369512
0.4893918059354118,2.634579902597313,7.10276235423809e-9,0.9999327559746711,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-3369537
1.6824123741155934,2.6299424440140693,2.0011743336761594,0.15717739202060738,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-3369576
-0.7148938203586768,2.7365818853750867,0.3205933360108002,0.5712512897675404,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-3374766
-0.3209731968185257,2.713478274377989,-2.4715875843135766e-9,1,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-3374803
-0.3209731968185257,2.713478274377989,-2.4715875843135766e-9,1,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-3374806
0.26333058613920773,2.7331083112822645,0.13407507689455933,0.7142437202305559,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-3374831
0.0900574869320656,2.654256894355462,0.17591267243312503,0.6749096141405517,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-3658822
-0.17542216002251967,2.653062510137918,1.4222365963314945,0.23303562085525906,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-3658837
0.562669752921251,2.658529715915738,1.1590948985669329e-8,0.9999140987353046,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-3658843
0.5432877122549479,2.6429654000314935,1.0408120724009996e-8,0.999918599659564,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-3658866
0.5432877122549479,2.6429654000314935,1.0408120724009996e-8,0.999918599659564,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-3658887
0.5432877122549479,2.6429654000314935,1.0408120724009996e-8,0.999918599659564,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-3658893
0.5432877122549479,2.6429654000314935,1.0408120724009996e-8,0.999918599659564,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-3658908
-0.9590950061311938,2.6429654000314935,1.0556363675791456,0.3042125425302748,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-3658914
0.27211837099096886,2.683432993986189,4.639887212991577e-9,0.9999456507227574,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-3705018
-1.57282080335895,2.790080628054943,3.8839666910235446,0.04874925193746278,0.8526553520302815,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-3705095
0.9819779237754681,3.7462225436406293,1.6382659910434345,0.20056354716049013,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-3877555
-1.4077629869547346,3.322448362689608,1.1509504659913405,0.28335027218441744,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-3877572
0.5639836148001913,3.829891722975329,0.5724649120787291,0.4492810851918525,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-3877668
0.2971949710856161,2.72974349312724,0.13258445956554965,0.7157672899598398,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-3877728
-0.7033879559066708,2.4923189666586603,0.5241671808836745,0.4690694742490814,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-4070601
-0.911089281754459,2.4547473823512425,1.1639212901992964,0.2806537813883983,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-4070636
0.06574305623621199,2.5008718558335796,5.0787264680558225e-9,0.9999431386099138,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4070638
1.3811063080080266,2.5008718558335796,1.6917973994181956,0.1933642017590645,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4070666
0.10920253441019945,4.488464404730112,0.020250198191059,0.8868405260629852,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4355382
0.10722562520948924,4.448973647055494,0.06840522507746094,0.7936730801283719,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4355385
-1.6631191184693745,4.448973647055494,2.2315894609586326,0.1352146861497235,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-4355388
0.03112436164999543,4.4083107669872295,0.07756149574091076,0.7806296043944969,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4355421
-0.3126399833361043,4.448729103259221,-1.0250810406331634e-8,1,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-4355424
-0.3223466865446322,4.453014411258591,-1.0579482717703172e-8,1,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-4355478
0.3965301319926784,4.453014411258591,3.3493336867960003e-8,0.9998539776720681,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4355481
0.054230795051720904,4.440973425641012,0.009088514746161458,0.9240497741881125,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4355499
0.37381254472162934,2.675519255127198,0.20423500350836932,0.6513239718116612,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4382153
0.8457389412167404,2.7356407887497634,1.033779852233657,0.3092725395405756,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4382165
-0.10101142994924436,2.6906583817406817,0.014451838233263459,0.9043122030624131,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-4382197
0.5533115266109518,2.9400071500370295,0.015433583417769903,0.9011316065663881,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4529243
0.500920418633801,2.911899502781141,1.371806544196791e-8,0.9999065484528803,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4529311
-0.2066527227581033,3.2634215034612697,0.1036579350761464,0.7474833583225925,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-4529337
1.101245757576884,3.2041382486115353,0.6452857755374133,0.42180319750096024,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4529399
0.8670422816991864,2.854486163566481,-3.307282242152736e-7,1,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4529444
1.2846920263266484,2.854486163566481,4.6538073160159335e-8,0.9998278748795728,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4529453
1.2101101542638744,2.8747309055162855,4.388705064659271e-8,0.9998328492782433,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4529483
-0.8207766167930999,3.817503884831836,0.8516313835518705,0.3560912366125667,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-4529522
-1.090489349650243,3.241024931709339,2.6074307626163415,0.1063639594271529,0.9844519399220335,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-4529531
-0.6730114836995436,3.249315165003993,2.570637287222897,0.10886386727360847,0.9870811901511318,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-4529561
0.2088131862633787,3.249315165003993,7.886091531698444e-9,0.9999291449240874,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4529570
0.6601082562052979,3.7496937936910433,0.5082718523933227,0.47588791639962863,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4529660
1.1555987411934172,2.7941860966906398,1.2674523211955462,0.2602451673339313,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4529669
0.07612774682051071,2.7941860966906398,1.8686386528217644e-9,0.999965509243078,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4529681
-0.4671476397772448,3.8083362129692837,0.31552152534388966,0.5743115568519745,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-4529730
1.901790189106251,3.2621371208377017,5.85520722405935,0.015531029241592345,0.6599726031984093,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4529769
0.1798949690803167,3.2621371208377017,9.173337591549418e-9,0.9999235805779167,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4529778
-0.49375446435679843,3.755507930732022,0.4212579835691823,0.5163100014859489,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-4529808
0.33278990753692433,2.9098278099614743,0.04019066230362345,0.8411082565281899,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4529817
0.7119991902180948,3.096658845467447,0.20963043240091395,0.6470572215797918,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4529847
2.1830295317854382,3.096658845467447,7.558271668441235,0.005973525253792212,0.4917254367125436,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4529856
0.1666871109834744,3.096658845467447,0.015736436257899555,0.9001713017367055,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4529886
-2.386692550716767,2.3768903289068986,4.9801919037128295,0.02563913896984055,0.7323814993265559,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-4611398
-0.212922974412648,2.3835484156342615,-2.1430307924481566e-9,1,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-4611425
-0.10905819206104046,2.3835484156342615,0.045858243313801506,0.8304336892350512,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-4611500
-1.4886397633986574,2.356429617511502,1.9345647134761434,0.164259906306427,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-4611533
-0.894613733695203,2.7348136256270177,1.2482845186187959,0.2638803780172454,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-4752369
0.13483502469419556,2.752963446608282,0.039650883801025216,0.8421647335157914,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4752394
1.2165147799636755,2.7140221284418593,1.9066703900076645,0.1673335866372458,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4752399
-2.331775884325929,2.7330232433284802,4.479685769057582,0.03430002686420472,0.7795324680631466,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-4752408
-2.445508088017929,2.7354687556565347,4.543763095163403,0.03303888426024568,0.7755254791305395,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-4752411
0.2873716504353369,2.757864363515549,0.11554640304512276,0.7339158922087908,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4752431
0.12057809043152064,2.7455487887786134,0.0222122703081169,0.8815237940948119,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4752437
0.1259232925161478,3.1107681266040244,0.005341654199988,0.9417371879119936,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4988836
1.2142342479889718,3.0973477863961616,0.8630712035423684,0.3528806619466489,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-4988883
-0.6510267863716557,3.0978064508344607,0.39516653435279636,0.5295960770718334,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-4988948
-1.5206376990526562,2.7635195001744655,2.8012254240736474,0.09419229156401815,0.9640989044351294,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-5025697
1.5937786067831432,2.7752396685647063,3.5360436250584866,0.06004853353316991,0.8896983252876501,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-5025739
-1.7486331883998054,2.7717687767955255,5.113272820328849,0.023743489601465627,0.7236489519222519,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-5025769
-1.1709077221624404,3.520127371065164,1.5812738349860975,0.20857730323879192,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-5052230
-1.319914914504248,3.5375041332924653,4.755168985217019e-8,0.9998260105017838,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-5052238
0.42169228970297745,3.5375041332924653,0.4011962649488545,0.5264721017059723,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-5052242
-0.3808577693361777,3.5375041332924653,0.13944492669699393,0.7088334549114205,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-5052246
-0.2760322475239409,3.539616650716719,-5.460519635222486e-9,1,1,FALSE,Down,FALSE_Down,Origin,NW_026262581.1-5052266
0.8508381298714296,3.539616650716719,0.8579140374643952,0.3543230924474016,1,FALSE,Up,FALSE_Up,Origin,NW_026262581.1-5052272
